id,name,fsa_code,area,main_type,cuisine_group,price_level,rating,user_rating_count,menu_for_children,good_for_children,good_for_groups,accepts_non_cash,has_free_parking,has_paid_parking,open_24hrs,weekday_open_days,weekend_open_days,total_hrs,avg_daily_hrs,avg_weekday_hrs,avg_weekend_hrs
ChIJQWNpDe0YoFMRto7xgtIAHEk,Ecity Flame (Best Offer on Website),T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,breakfast restaurant,inexpensive,4.0,749.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJt4Bu_ksZoFMRR0pb8OvRXoQ,JT's Bar & Grill,T6K,WestMill Woods,beverage and bar,bar,moderate,4.3,884.0,False,False,True,True,True,False,False,5,2,102.0,14.571428571428571,14.4,15.0
ChIJ44uK6H8YoFMR7-As8n-sr98,The Soban sushi & asian taste,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,asian cuisine,japanese restaurant,moderate,4.6,732.0,False,True,True,True,True,False,False,5,2,60.0,8.571428571428571,7.9,10.25
ChIJMf4TBj4ZoFMRTrRLBranVmU,Panago Pizza,T6L,EastMill Woods,delivery or takeaway,meal delivery,moderate,4.0,95.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJWzGu-MMeoFMRzyGYhWapt5w,Mikado Southside,T6N,South Industrial,asian cuisine,japanese restaurant,expensive,4.3,1568.0,False,True,True,True,True,False,False,5,2,70.0,10.0,10.0,10.0
ChIJQXNimvQhoFMReiq_Khg7dag,Bento Sushi,T6G,WestUniversity / Strathcona Place,delivery or takeaway,meal takeaway,moderate,4.0,90.0,False,False,False,True,False,False,False,5,2,101.0,14.428571428571429,16.8,8.5
ChIJL9zbMZ8eoFMR2f2L4qMNXcs,Freshii,T6X,Ellerslie,generic restaurant,restaurant,moderate,3.7,234.0,True,True,False,True,True,False,False,5,2,75.0,10.714285714285714,11.0,10.0
ChIJ5RTmsIIkoFMRSG_19ypLATE,Earls Kitchen + Bar,T5T,West Jasper Place / West Edmonton Mall,beverage and bar,bar,moderate,4.4,2422.0,True,False,True,True,True,False,False,5,2,85.0,12.142857142857142,12.2,12.0
ChIJBc2Uu0UioFMRIhOMQPRPXHY,Share Restaurant,T5J,NorthDowntown,generic restaurant,restaurant,moderate,3.2,36.0,False,False,True,True,False,True,False,5,2,79.5,11.357142857142858,11.5,11.0
ChIJH5Z-A-YjoFMRXuf06cV7uf0,Subway,T5L,NorthWestmount /  WestCalder /  EastMistatim,fast or casual dining,fast food restaurant,inexpensive,3.4,233.0,True,True,False,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJT9VBujMfoFMRxxUbol2VAak,Mai Mai - Viet Street Kitchen,T6R,Riverbend,asian cuisine,vietnamese restaurant,moderate,4.6,383.0,True,True,True,True,True,False,False,4,2,67.0,11.166666666666666,11.25,11.0
ChIJrUqTtUUioFMRZS0Hfac_axw,Ruth's Chris Steak House Edmonton,T6G,WestUniversity / Strathcona Place,western cuisine,american restaurant,very expensive,4.5,1466.0,False,False,True,True,False,True,False,5,2,37.0,5.285714285714286,5.2,5.5
ChIJM1Txy848oFMRdgMy9Fol1r4,McDonald's,T5A,WestClareview /  EastLondonderry,fast or casual dining,fast food restaurant,inexpensive,3.0,1650.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJB1EVMusfoFMRlSDv6Ak4dts,Wok N' Go Riverbend,T6R,Riverbend,asian cuisine,chinese restaurant,inexpensive,4.5,273.0,False,False,False,True,True,False,False,5,2,35.0,5.0,5.0,5.0
ChIJDyw1T0QfoFMRMMIitvx3FPU,Tim Hortons,T6H,Southgate /  NorthRiverbend,beverage and bar,beverage shop,inexpensive,3.6,587.0,True,False,True,True,True,False,False,5,2,79.0,11.285714285714286,12.0,9.5
ChIJYUnYxjUioFMRdctU3nuy4YM,Tim Hortons,T5J,NorthDowntown,beverage and bar,beverage shop,inexpensive,3.0,254.0,True,False,False,True,True,False,False,5,0,47.5,9.5,9.5,0.0
ChIJrV5agj4ZoFMRSuzU6gvHVm0,Pizza Hut,T6L,EastMill Woods,western cuisine,italian restaurant,moderate,3.8,425.0,True,True,True,True,True,False,False,5,2,96.5,13.785714285714286,13.7,14.0
ChIJYcrtkEgioFMRCGG6WkUb9V0,The Old Spaghetti Factory (Downtown Edmonton),T5J,NorthDowntown,western cuisine,italian restaurant,moderate,4.5,2748.0,True,True,True,True,False,True,False,5,2,76.0,10.857142857142858,11.0,10.5
ChIJx64jKEEZoFMRyMRE5ukcKIg,Hollywood Pizza & Sub,T6L,EastMill Woods,western cuisine,italian restaurant,inexpensive,4.2,156.0,False,False,False,True,True,False,False,5,2,53.0,7.571428571428571,7.4,8.0
ChIJQfbGdE0koFMR4WRKBNtSQe8,Subway,T6V,The Palisades /  WestCastle Downs,fast or casual dining,fast food restaurant,inexpensive,3.9,279.0,True,True,True,True,True,False,False,5,2,102.0,14.571428571428571,15.0,13.5
ChIJ8RaHPxojoFMR8GfV5vMyCoA,Coliseum Steak & Pizza,T5B,East North Central  /  WestBeverly,western cuisine,italian restaurant,moderate,4.5,2240.0,True,True,True,True,True,False,False,5,2,62.0,8.857142857142858,9.6,7.0
ChIJYarfMFkgoFMRq8COcB7xmdY,New York Fries West Edmonton Mall Phase 1,T5T,West Jasper Place / West Edmonton Mall,generic restaurant,restaurant,inexpensive,4.1,338.0,False,True,True,True,False,False,False,5,2,79.0,11.285714285714286,11.6,10.5
ChIJaVQRQNUZoFMRO8mVbMsJmKU,Curbside Cravings Food Truck,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,5.0,34.0,False,False,False,True,False,False,False,4,1,33.5,6.7,7.0,5.5
ChIJM2wuR2ceoFMREOIfXoQ_fQ8,Panago Pizza,T6W,Heritage Valley,delivery or takeaway,meal delivery,moderate,4.2,93.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJOXHyEA8ioFMR-UwJ283qAaQ,McDonald's,T6E,SouthBonnie Doon /  EastUniversity,fast or casual dining,fast food restaurant,inexpensive,3.0,1920.0,True,True,True,True,True,False,False,5,2,119.0,17.0,17.0,17.0
ChIJ2-vw8F0koFMRAxWX_o4I3nw,IHOP,T5P,NorthJasper Place,fast or casual dining,breakfast restaurant,moderate,4.0,2881.0,True,True,True,True,True,False,False,5,2,101.5,14.5,14.5,14.5
ChIJJWTvaRojoFMRNtyV1QdpfRE,Taco Bell,T5B,East North Central  /  WestBeverly,fast or casual dining,fast food restaurant,inexpensive,2.3,563.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJNS00MLwioFMRlZXkFf58TGo,Mucho Burrito Fresh Mexican Grill,T6A,NorthCapilano,other cuisine,mexican restaurant,inexpensive,3.8,613.0,True,True,True,True,True,False,False,5,2,71.5,10.214285714285714,10.5,9.5
ChIJ_V75Ax4ioFMRrTkCZukGcus,Tim Hortons,T6G,WestUniversity / Strathcona Place,beverage and bar,beverage shop,inexpensive,3.8,1085.0,True,True,True,True,True,False,False,5,2,117.0,16.714285714285715,15.8,19.0
ChIJKbexIDgioFMRBzsvHorHnU4,Tim Hortons,T5J,NorthDowntown,beverage and bar,beverage shop,inexpensive,3.9,1584.0,True,True,True,True,True,True,False,5,2,105.0,15.0,15.0,15.0
ChIJ9cXj61EioFMRBGsPBZu0-00,Dynasty Century Palace Restaurant,T5H,North and EastDowntown Fringe,asian cuisine,chinese restaurant,moderate,3.9,616.0,False,True,True,True,True,True,False,5,2,59.5,8.5,8.5,8.5
ChIJC8eyWg4ioFMREEvBaBVDbvY,Under The High Wheel,T6E,SouthBonnie Doon /  EastUniversity,generic restaurant,restaurant,moderate,4.2,1056.0,True,True,True,True,True,True,False,5,2,42.0,6.0,6.0,6.0
ChIJgw7xsEkZoFMRANz4IKOSnVI,Loaded Pierogi,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,4.1,336.0,True,True,True,True,True,False,False,5,2,66.5,9.5,10.1,8.0
ChIJwUY1XcMeoFMRE2MBvWLm7-4,Edo Japan,T6N,South Industrial,fast or casual dining,fast food restaurant,inexpensive,3.9,399.0,True,True,True,True,True,False,False,5,2,80.0,11.428571428571429,11.6,11.0
ChIJe_jBAFYkoFMRMtu708AjoIw,Browns Socialhouse Albany,T6V,The Palisades /  WestCastle Downs,beverage and bar,bar,moderate,4.1,1068.0,True,True,True,True,True,False,False,5,2,86.0,12.285714285714286,12.0,13.0
ChIJD1zj2cIeoFMRXa81HBYy20E,Harvey's,T6N,South Industrial,generic restaurant,restaurant,inexpensive,4.2,860.0,True,True,True,True,True,False,False,5,2,87.5,12.5,12.5,12.5
ChIJ_9_7MJ8eoFMRHUWpVYfJ_Qs,Wok Box - Ellerslie,T6X,Ellerslie,asian cuisine,asian restaurant,moderate,3.7,317.0,True,False,True,True,True,False,False,5,2,108.0,15.428571428571429,15.4,15.5
ChIJN-i1kUYfoFMRxLkHUVd_Hew,OPA! of Greece Southgate Mall,T6H,Southgate /  NorthRiverbend,western cuisine,greek restaurant,inexpensive,4.4,252.0,False,True,True,True,False,False,False,5,2,71.0,10.142857142857142,11.0,8.0
ChIJz6AmZQAloFMReQoyZhPxDGk,Yella kunafa,T6V,The Palisades /  WestCastle Downs,other cuisine,middle eastern restaurant,inexpensive,4.7,64.0,False,False,False,True,True,False,False,4,2,33.0,5.5,5.5,5.5
ChIJnY3bHJ0ioFMR-iOlcrNzoqk,Royal Pizza Ottewell,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,western cuisine,italian restaurant,moderate,4.2,224.0,False,False,False,True,True,False,False,5,2,80.0,11.428571428571429,11.4,11.5
ChIJj7UAz0EhoFMRjntSTZmpBCA,Szechuan Castle,T5P,NorthJasper Place,asian cuisine,chinese restaurant,moderate,3.9,1094.0,True,True,True,True,True,False,False,4,2,58.0,9.666666666666666,11.0,7.0
ChIJzyWyCO08oFMRYR9NZRcqRtI,Wok n' Go,T5A,WestClareview /  EastLondonderry,asian cuisine,chinese restaurant,moderate,3.6,132.0,False,False,False,True,True,False,False,5,2,52.0,7.428571428571429,7.2,8.0
ChIJg9d5IIcYoFMR5ikSgwTFRsY,Dairy Queen,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,fast or casual dining,fast food restaurant,inexpensive,3.8,902.0,True,True,True,True,True,False,False,5,2,98.0,14.0,14.0,14.0
ChIJeyifc_0goFMRQW5RG3xmzQI,Earls Kitchen + Bar,T5P,NorthJasper Place,beverage and bar,bar,moderate,4.4,2827.0,True,False,True,True,True,False,False,5,2,90.0,12.857142857142858,12.8,13.0
ChIJSXeuFWIjoFMRp8-sVT-TMs8,Wendy's,T5E,WestLondonderry /  EastCalder,fast or casual dining,fast food restaurant,inexpensive,3.5,1010.0,True,True,True,True,True,False,False,5,2,143.5,20.5,20.5,20.5
ChIJASeeoTYioFMRQuVtHSwFHSI,Blue Willow Restaurant Ltd,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,asian cuisine,chinese restaurant,moderate,4.1,252.0,False,True,True,True,True,False,False,4,2,27.0,4.5,4.5,4.5
ChIJ7yKaHpofoFMRVO8EbOQG81o,Boston Pizza,T6R,Riverbend,western cuisine,italian restaurant,moderate,4.0,799.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJVewp1kgfoFMRHBjqMXGHcPI,Rae Mi Hyang,T6H,Southgate /  NorthRiverbend,asian cuisine,korean restaurant,moderate,4.6,578.0,False,True,True,True,True,False,False,5,1,54.0,9.0,9.0,9.0
ChIJG1bzV5YZoFMRrAXO2oh3NHU,Dairy Queen Grill & Chill,T6T,The Meadows,fast or casual dining,fast food restaurant,inexpensive,3.9,527.0,True,True,True,True,True,False,False,5,2,84.0,12.0,12.0,12.0
ChIJOR78Z04ZoFMRMT31d9XjmZo,Fresh Homemade Tiffin service,T6L,EastMill Woods,generic restaurant,restaurant,inexpensive,4.5,212.0,False,False,False,True,True,False,False,5,2,98.0,14.0,14.8,12.0
ChIJG2_t-qI8oFMRNLJ7yBIrHVU,Hong Huong Restaurant,T5Y,Horse Hill /  EastLake District,asian cuisine,vietnamese restaurant,moderate,4.2,526.0,True,False,True,True,True,False,False,5,2,69.5,9.928571428571429,10.0,9.75
ChIJu9j0slIioFMRyuVAMNTTsnE,Dairy Queen,T5H,North and EastDowntown Fringe,fast or casual dining,fast food restaurant,inexpensive,3.8,1054.0,True,True,True,True,True,False,False,5,2,114.5,16.357142857142858,16.5,16.0
ChIJ56XFBFoioFMRgKtioYMYZcA,Syphay Restaurant,T5H,North and EastDowntown Fringe,asian cuisine,thai restaurant,moderate,4.5,908.0,False,False,True,True,True,False,False,5,1,36.5,6.083333333333333,6.5,4.0
ChIJQxUe3fIjoFMR4tzQ9T90108,Best Kabab restaurant,T5L,NorthWestmount /  WestCalder /  EastMistatim,other cuisine,middle eastern restaurant,moderate,4.6,3372.0,True,True,True,True,True,False,False,5,2,75.5,10.785714285714286,10.7,11.0
ChIJH99Rj2EjoFMR_JVSn-WGmmo,Boston Pizza,T5E,WestLondonderry /  EastCalder,western cuisine,italian restaurant,moderate,4.0,1260.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJM7FuMan1n1MR_Wq1QU33rHM,Denny's,T6W,Heritage Valley,generic restaurant,restaurant,moderate,4.5,708.0,True,True,True,True,True,False,False,4,1,85.0,17.0,17.0,17.0
ChIJDfGaT748oFMRQGouOePozQw,Boston Pizza,T5Y,Horse Hill /  EastLake District,western cuisine,italian restaurant,moderate,4.2,1048.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJpY8rLrwioFMRcs3dVWbENEQ,Fat Franks,T6A,NorthCapilano,western cuisine,american restaurant,inexpensive,3.6,352.0,True,True,True,True,True,False,False,5,2,59.0,8.428571428571429,8.6,8.0
ChIJJWTvaRojoFMR2b34wnYmHsM,KFC,T5B,East North Central  /  WestBeverly,fast or casual dining,fast food restaurant,inexpensive,3.3,1057.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJL29J8C8foFMR6asVv6Izczg,Beijing Beijing Dim Sum & Seafood Restaurant,T6J,Kaskitayo / Aspen Gardens,asian cuisine,chinese restaurant,moderate,4.1,1419.0,False,True,True,True,True,False,False,5,2,73.0,10.428571428571429,10.1,11.25
ChIJRepe8nsjoFMRe6ZeP4aH2mY,Red Swan Pizza - Capilano,T6B,SECapilano /  WestSoutheast Industrial /  EastBonnie Doon,western cuisine,italian restaurant,inexpensive,4.4,408.0,False,True,False,True,True,False,False,5,2,86.0,12.285714285714286,12.0,13.0
ChIJyfJpNrEfoFMRPJ7vvt4CkcM,Mary Brown's Chicken,T6R,Riverbend,generic restaurant,restaurant,moderate,4.2,460.0,True,True,True,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJL2g0Xn4joFMR_wF6zkb39qM,Sunbake Pita Bakery,T5E,WestLondonderry /  EastCalder,beverage and bar,bakery and dessert,inexpensive,4.7,2013.0,False,False,False,True,True,False,False,5,2,83.0,11.857142857142858,12.0,11.5
ChIJL9n59zcioFMRnPwz4r9MaaA,Boston Pizza,T5J,NorthDowntown,western cuisine,italian restaurant,moderate,4.0,1536.0,True,True,True,True,True,False,False,5,2,75.0,10.714285714285714,11.2,9.5
ChIJT2URYrYfoFMRVXYEcl-QlrE,Edo Japan,T6R,Riverbend,fast or casual dining,fast food restaurant,inexpensive,3.9,294.0,True,True,True,True,True,False,False,5,2,83.0,11.857142857142858,12.0,11.5
ChIJiSmboh0hoFMRSv5x6Z4hFIo,Tim Hortons,T5P,NorthJasper Place,beverage and bar,beverage shop,inexpensive,3.9,5618.0,True,True,True,True,True,False,False,5,2,119.0,17.0,17.0,17.0
ChIJr9465S8foFMRCD4eqrfX0fE,IHOP,T6H,Southgate /  NorthRiverbend,fast or casual dining,breakfast restaurant,moderate,4.2,3596.0,True,True,True,True,True,False,False,5,2,103.5,14.785714285714286,14.7,15.0
ChIJzcs2ROMeoFMRMMXo05WfK74,Boston Pizza,T6J,Kaskitayo / Aspen Gardens,western cuisine,italian restaurant,moderate,3.9,855.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJz0lt7QIioFMR5j9VBIhoydc,Tim Hortons,T6G,WestUniversity / Strathcona Place,beverage and bar,beverage shop,inexpensive,2.4,97.0,True,False,False,True,True,False,False,5,0,37.5,7.5,7.5,0.0
ChIJzf3GKCo9oFMR3HRtRfNTSQo,Widynowski's Sausage House,T5W,CentralBeverly,generic restaurant,restaurant,inexpensive,4.7,164.0,False,False,False,True,True,False,False,5,1,48.0,8.0,8.0,8.0
ChIJmbnP3LcZoFMRTw2PxXvQhs4,PrimeTime Donair & Poutine,T6T,The Meadows,fast or casual dining,fast food restaurant,inexpensive,3.9,575.0,True,True,True,True,True,False,False,5,2,92.0,13.142857142857142,13.2,13.0
ChIJzx_obNUeoFMRNounCvDEP9Q,Savoy's South Indian Kitchen,T6N,South Industrial,asian cuisine,indian restaurant,moderate,4.3,3706.0,False,True,True,True,True,False,False,5,2,73.0,10.428571428571429,10.2,11.0
ChIJsw4JhPohoFMRGGqlVQBqj4Y,Belgravia Hub,T6G,WestUniversity / Strathcona Place,generic restaurant,restaurant,moderate,4.5,387.0,False,False,True,True,True,False,False,5,2,72.0,10.285714285714286,10.0,11.0
ChIJP1BvVoH1n1MRtl1UM5lg6is,Thai Express Restaurant Edmonton,T6W,Heritage Valley,asian cuisine,thai restaurant,inexpensive,2.8,221.0,False,True,False,True,True,False,False,5,2,64.0,9.142857142857142,9.1,9.25
ChIJC635p20ZoFMRvGY9J4iON4I,Supreme Pizza,T6L,EastMill Woods,western cuisine,italian restaurant,moderate,4.3,1010.0,True,True,False,True,True,False,False,5,2,103.0,14.714285714285714,14.8,14.5
ChIJH0v6TX8ioFMRmlHZTGEn4L4,Pizza 73,T6C,CentralBonnie Doon,western cuisine,italian restaurant,inexpensive,3.7,274.0,True,True,True,True,True,False,False,5,2,99.0,14.142857142857142,14.2,14.0
ChIJGRelcHYkoFMRA-ceeLQForw,Istanbul Kebab and Donair,T5L,NorthWestmount /  WestCalder /  EastMistatim,other cuisine,middle eastern restaurant,moderate,4.7,1399.0,True,True,True,True,True,False,False,4,2,62.0,10.333333333333334,10.25,10.5
ChIJw7WDwm8koFMROo9tAs6CW4o,Phở Dù - Oriental Noodles Bistro,T6V,The Palisades /  WestCastle Downs,asian cuisine,vietnamese restaurant,inexpensive,4.6,716.0,False,True,True,True,True,False,False,5,2,63.0,9.0,9.0,9.0
ChIJO1Vb_Mg8oFMRVF498_8Akrk,O2's Clareview,T5A,WestClareview /  EastLondonderry,beverage and bar,bar,moderate,4.1,829.0,False,False,True,True,True,False,False,5,2,105.0,15.0,15.0,15.0
ChIJx1p1BEohoFMRUOnwCaufLZM,The Keg Steakhouse + Bar - West Edmonton,T5T,West Jasper Place / West Edmonton Mall,western cuisine,american restaurant,expensive,4.4,1972.0,True,False,True,True,True,False,False,5,2,45.0,6.428571428571429,6.2,7.0
ChIJtZ3NM8k8oFMRVzByd-KSetA,Arby's,T5A,WestClareview /  EastLondonderry,fast or casual dining,fast food restaurant,inexpensive,4.1,1100.0,True,True,True,True,True,False,False,5,2,91.0,13.0,13.0,13.0
ChIJNY1Eex8ioFMRVjNT9cvCVk4,A&W Canada,T6G,WestUniversity / Strathcona Place,western cuisine,american restaurant,inexpensive,3.5,115.0,True,True,True,True,True,False,False,5,2,71.0,10.142857142857142,11.4,7.0
ChIJR0AIwzAioFMR9EiMcsdqr10,Cactus Club Cafe,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,western cuisine,american restaurant,moderate,4.4,3592.0,False,True,True,True,True,False,False,5,2,89.5,12.785714285714286,12.7,13.0
ChIJWaN3E1cgoFMRKfb_KH72_LI,Boston Pizza,T5T,West Jasper Place / West Edmonton Mall,western cuisine,italian restaurant,moderate,4.0,1129.0,True,True,True,True,True,False,False,5,2,95.0,13.571428571428571,13.4,14.0
ChIJXV6Vi6sjoFMRnzLKdFOErI4,Bete Africa Ethiopian Restaurant and Bar,T5G,North Central  / Queen Mary Park / Blatchford,beverage and bar,bar,moderate,4.6,288.0,False,False,True,True,True,False,False,5,2,60.0,8.571428571428571,9.0,7.5
ChIJZacOhmIjoFMRwDMFoemf3xE,PhoEver Noodles & Grill,T5E,WestLondonderry /  EastCalder,asian cuisine,vietnamese restaurant,moderate,4.1,695.0,False,True,True,True,True,False,False,4,2,64.0,10.666666666666666,10.75,10.5
ChIJb9tp-T8goFMREBKxCo8aShE,Subway,T5T,West Jasper Place / West Edmonton Mall,fast or casual dining,fast food restaurant,inexpensive,3.4,324.0,True,True,False,True,True,False,False,5,2,100.0,14.285714285714286,14.4,14.0
ChIJYed4Ma8ZoFMR5he924rMLkM,Panago Pizza,T6T,The Meadows,delivery or takeaway,meal delivery,moderate,4.2,170.0,False,False,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJy9dTfE4ioFMRmnK8GT4sZs8,Zen Sushi,T6E,SouthBonnie Doon /  EastUniversity,asian cuisine,japanese restaurant,moderate,4.1,1467.0,False,False,True,True,True,False,False,4,2,51.0,8.5,8.5,8.5
ChIJ-eXYc-X1n1MR7T89qz9OuyQ,"Barcelos Flame Grilled Chicken, Windermere",T6W,Heritage Valley,fast or casual dining,fast food restaurant,moderate,4.6,536.0,True,True,True,True,True,False,False,5,2,83.0,11.857142857142858,11.8,12.0
ChIJ3Uq4t5o8oFMRHw97xvf6k08,Boston Pizza,T5Y,Horse Hill /  EastLake District,western cuisine,italian restaurant,moderate,3.7,1044.0,True,True,True,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJMYnZtT4ZoFMRWvY8xy-rx-U,Royal Pizza Mill Woods,T6K,WestMill Woods,western cuisine,italian restaurant,moderate,4.1,530.0,True,True,True,True,True,False,False,5,2,80.0,11.428571428571429,11.4,11.5
ChIJgRyWsyMhoFMRSxAx1JwWpR8,Subway,T5S,WestNorthwest Industrial / Winterburn,fast or casual dining,fast food restaurant,inexpensive,3.8,661.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJHdM9IucYoFMRuGUJNbEZeFM,Food to Go by Marsha,T6K,WestMill Woods,generic restaurant,restaurant,inexpensive,3.7,65.0,False,True,False,True,True,False,False,5,2,51.0,7.285714285714286,7.0,8.0
ChIJZ3_oVfseoFMRPFngVx578cE,Good Buddy Chinese Restaurant,T6J,Kaskitayo / Aspen Gardens,asian cuisine,chinese restaurant,moderate,3.6,1319.0,True,True,True,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJubDUG1IioFMR4fbH7h2Nr2k,Nhon Hoa Sandwich Bar,T5H,North and EastDowntown Fringe,fast or casual dining,fast food restaurant,inexpensive,4.4,297.0,False,False,False,False,True,False,False,4,2,43.0,7.166666666666667,7.0,7.5
ChIJ_VLIpUgioFMRz1usL3j1MJU,Tim Hortons,T5J,NorthDowntown,beverage and bar,beverage shop,inexpensive,4.3,448.0,True,False,False,True,True,True,False,5,2,69.0,9.857142857142858,11.0,7.0
ChIJ-8l9xZUhoFMRZaOTjufTK3M,Shawarma Inn,T5V,CentralMistatim,other cuisine,middle eastern restaurant,inexpensive,4.8,114.0,False,True,False,True,True,False,False,5,2,70.0,10.0,11.2,7.0
ChIJKdHZKSo9oFMRXbfKGTZaWMI,Million Thai Restaurant,T5W,CentralBeverly,asian cuisine,thai restaurant,moderate,4.4,444.0,False,True,True,True,True,False,False,5,2,70.0,10.0,10.0,10.0
ChIJl_VmNWQZoFMRM1kG_2RjI8k,Pizza 99,T6L,EastMill Woods,western cuisine,italian restaurant,moderate,4.0,187.0,False,False,False,True,True,False,False,5,2,46.5,6.642857142857143,6.6,6.75
ChIJmSABG1IioFMRnzSlm4aZBoc,Delicious Pho Restaurant 10725 98 St NW (China Town),T5H,North and EastDowntown Fringe,generic restaurant,restaurant,inexpensive,4.3,512.0,False,True,True,True,True,False,False,5,2,80.5,11.5,11.5,11.5
ChIJkWtky3QkoFMRIUBjGAfZ1J0,Hathaway's Diner,T5L,NorthWestmount /  WestCalder /  EastMistatim,western cuisine,american restaurant,moderate,4.7,2047.0,True,True,True,True,True,False,False,5,2,49.0,7.0,7.0,7.0
ChIJvS7oI2AjoFMRHPLe1KrAKmU,Mary Brown's Chicken,T5E,WestLondonderry /  EastCalder,fast or casual dining,fast food restaurant,moderate,4.0,393.0,True,True,False,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJBSEhjSo9oFMR-hV1JZxNAc8,A Yah Mi Deh Jamaican Restaurant & Bakery,T5W,CentralBeverly,fast or casual dining,fast food restaurant,moderate,4.3,496.0,True,True,True,True,True,False,False,5,1,52.5,8.75,8.7,9.0
ChIJP99gj7YfoFMRMxCZ8Y2QWaE,Panago Pizza,T6R,Riverbend,western cuisine,italian restaurant,moderate,4.2,146.0,False,True,False,True,True,False,False,5,2,93.0,13.285714285714286,13.2,13.5
ChIJFfb9r0_1n1MRm_XaOKa3T-A,Wendy's,T6W,Heritage Valley,fast or casual dining,fast food restaurant,inexpensive,3.9,234.0,True,True,True,True,True,False,False,5,2,124.5,17.785714285714285,17.7,18.0
ChIJuZ6KdUAZoFMRp_Y0kSpB0lY,McDonald's,T6L,EastMill Woods,fast or casual dining,fast food restaurant,inexpensive,2.9,3000.0,True,True,True,True,True,False,True,5,2,168.0,24.0,24.0,24.0
ChIJT9hkmBInoFMREMKGG7vuOhA,Smokin' Barrels Cocina Latina,T5V,CentralMistatim,other cuisine,mexican restaurant,moderate,4.5,1050.0,False,True,True,True,True,False,False,5,2,67.0,9.571428571428571,9.4,10.0
ChIJXchSXBsioFMRTB3N77SlnCI,Ávila Arepa - Urban Venezuelan Kitchen,T6E,SouthBonnie Doon /  EastUniversity,generic restaurant,restaurant,moderate,4.4,823.0,False,True,True,True,True,True,False,4,2,38.0,6.333333333333333,5.5,8.0
ChIJHY9Xa3EjoFMRWAAq5JTnbh4,The Canadian Brewhouse (Edmonton North),T5E,WestLondonderry /  EastCalder,beverage and bar,bar,moderate,4.2,2472.0,False,False,True,True,True,False,False,5,2,97.5,13.928571428571429,13.7,14.5
ChIJzasw5zgioFMRzY4wPDXQmV0,Viphalay Laos & Thai Restaurant,T5K,SouthDowntown /  SouthDowntown Fringe)Alberta Provincial Government,asian cuisine,thai restaurant,moderate,4.5,758.0,False,True,True,True,False,True,False,5,1,32.5,5.416666666666667,5.7,4.0
ChIJ9a5q2lEgoFMR37Bod5iF2gk,Tim Hortons,T5R,CentralJasper Place / Buena Vista,beverage and bar,beverage shop,inexpensive,3.8,461.0,True,True,False,True,True,False,False,5,2,126.0,18.0,18.0,18.0
ChIJq0pStZw8oFMRSOJSGGAM_F4,Five Guys,T5Y,Horse Hill /  EastLake District,fast or casual dining,fast food restaurant,moderate,4.3,1665.0,True,True,True,True,True,False,False,5,2,77.0,11.0,11.0,11.0
ChIJSZ4LeVkgoFMRRJ-a-5HeEtA,Harvey's,T5T,West Jasper Place / West Edmonton Mall,generic restaurant,restaurant,inexpensive,4.2,317.0,True,True,True,True,True,False,False,5,2,70.5,10.071428571428571,10.5,9.0
ChIJf4OwkYH1n1MRxO4a8Kw749Y,Montana’s BBQ & Bar,T6W,Heritage Valley,generic restaurant,restaurant,moderate,4.2,1882.0,True,True,True,True,True,False,False,5,2,79.0,11.285714285714286,11.2,11.5
